dataset,extraction,scaling,exp_var,pca_comp,date
dixon,librosa,standard,0.92,126,2019-12-20_14-16-46
dixon,librosa,standard,0.92,127,2019-12-20_14-16-46
dixon,librosa,standard,0.93,128,2019-12-20_14-16-46
dixon,librosa,standard,0.93,129,2019-12-20_14-16-46
dixon,librosa,standard,0.93,130,2019-12-20_14-16-46
dixon,librosa,standard,0.93,131,2019-12-20_14-16-46
dixon,librosa,standard,0.93,132,2019-12-20_14-16-46
dixon,librosa,standard,0.93,133,2019-12-20_14-16-46
dixon,librosa,standard,0.93,134,2019-12-20_14-16-46
dixon,librosa,standard,0.93,135,2019-12-20_14-16-46
dixon,librosa,standard,0.93,136,2019-12-20_14-16-46
dixon,librosa,standard,0.93,137,2019-12-20_14-16-46
dixon,librosa,standard,0.93,138,2019-12-20_14-16-46
dixon,librosa,standard,0.93,139,2019-12-20_14-16-46
dixon,librosa,standard,0.94,140,2019-12-20_14-16-46
dixon,librosa,standard,0.94,141,2019-12-20_14-16-46
dixon,librosa,standard,0.94,142,2019-12-20_14-16-46
dixon,librosa,standard,0.94,143,2019-12-20_14-16-46
dixon,librosa,standard,0.94,144,2019-12-20_14-16-46
dixon,librosa,standard,0.94,145,2019-12-20_14-16-46
dixon,librosa,standard,0.94,146,2019-12-20_14-16-46
dixon,librosa,standard,0.94,147,2019-12-20_14-16-46
dixon,librosa,standard,0.94,148,2019-12-20_14-16-46
dixon,librosa,standard,0.94,149,2019-12-20_14-16-46
dixon,librosa,standard,0.94,150,2019-12-20_14-16-46
dixon,librosa,standard,0.94,151,2019-12-20_14-16-46
dixon,librosa,standard,0.94,152,2019-12-20_14-16-46
dixon,librosa,standard,0.94,153,2019-12-20_14-16-46
dixon,librosa,standard,0.95,154,2019-12-20_14-16-46
dixon,librosa,standard,0.95,155,2019-12-20_14-16-46
dixon,librosa,standard,0.95,156,2019-12-20_14-16-46
dixon,librosa,standard,0.95,157,2019-12-20_14-16-46
dixon,librosa,standard,0.95,158,2019-12-20_14-16-46
dixon,librosa,standard,0.95,159,2019-12-20_14-16-46
dixon,librosa,standard,0.95,160,2019-12-20_14-16-46
dixon,librosa,standard,0.95,161,2019-12-20_14-16-46
dixon,librosa,standard,0.95,162,2019-12-20_14-16-46
dixon,librosa,standard,0.95,163,2019-12-20_14-16-46
dixon,librosa,standard,0.95,164,2019-12-20_14-16-46
dixon,librosa,standard,0.95,165,2019-12-20_14-16-46
dixon,librosa,standard,0.95,166,2019-12-20_14-16-46
dixon,librosa,standard,0.95,167,2019-12-20_14-16-46
dixon,librosa,standard,0.95,168,2019-12-20_14-16-46
dixon,librosa,standard,0.95,169,2019-12-20_14-16-46
dixon,librosa,standard,0.95,170,2019-12-20_14-16-46
dixon,librosa,standard,0.96,171,2019-12-20_14-16-46
dixon,librosa,standard,0.96,172,2019-12-20_14-16-46
dixon,librosa,standard,0.96,173,2019-12-20_14-16-46
dixon,librosa,standard,0.96,174,2019-12-20_14-16-46
dixon,librosa,standard,0.96,175,2019-12-20_14-16-46
dixon,librosa,standard,0.96,176,2019-12-20_14-16-46
dixon,librosa,standard,0.96,177,2019-12-20_14-16-46
dixon,librosa,standard,0.96,178,2019-12-20_14-16-46
dixon,librosa,standard,0.96,179,2019-12-20_14-16-46
dixon,librosa,standard,0.96,180,2019-12-20_14-16-46
dixon,librosa,standard,0.96,181,2019-12-20_14-16-46
dixon,librosa,standard,0.96,182,2019-12-20_14-16-46
dixon,librosa,standard,0.96,183,2019-12-20_14-16-46
dixon,librosa,standard,0.96,184,2019-12-20_14-16-46
dixon,librosa,standard,0.96,185,2019-12-20_14-16-46
dixon,librosa,standard,0.96,186,2019-12-20_14-16-46
dixon,librosa,standard,0.96,187,2019-12-20_14-16-46
dixon,librosa,standard,0.96,188,2019-12-20_14-16-46
dixon,librosa,standard,0.96,189,2019-12-20_14-16-46
dixon,librosa,standard,0.96,190,2019-12-20_14-16-46
dixon,librosa,standard,0.97,191,2019-12-20_14-16-46
dixon,librosa,standard,0.97,192,2019-12-20_14-16-46
dixon,librosa,standard,0.97,193,2019-12-20_14-16-46
dixon,librosa,standard,0.97,194,2019-12-20_14-16-46
dixon,librosa,standard,0.97,195,2019-12-20_14-16-46
dixon,librosa,standard,0.97,196,2019-12-20_14-16-46
dixon,librosa,standard,0.97,197,2019-12-20_14-16-46
dixon,librosa,standard,0.97,198,2019-12-20_14-16-46
dixon,librosa,standard,0.97,199,2019-12-20_14-16-46
dixon,librosa,standard,0.97,200,2019-12-20_14-16-46
dixon,librosa,standard,0.97,201,2019-12-20_14-16-46
dixon,librosa,standard,0.97,202,2019-12-20_14-16-46
dixon,librosa,standard,0.97,203,2019-12-20_14-16-46
dixon,librosa,standard,0.97,204,2019-12-20_14-16-46
dixon,librosa,standard,0.97,205,2019-12-20_14-16-46
dixon,librosa,standard,0.97,206,2019-12-20_14-16-46
dixon,librosa,standard,0.97,207,2019-12-20_14-16-46
dixon,librosa,standard,0.97,208,2019-12-20_14-16-46
dixon,librosa,standard,0.97,209,2019-12-20_14-16-46
dixon,librosa,standard,0.97,210,2019-12-20_14-16-46
dixon,librosa,standard,0.97,211,2019-12-20_14-16-46
dixon,librosa,standard,0.97,212,2019-12-20_14-16-46
dixon,librosa,standard,0.97,213,2019-12-20_14-16-46
dixon,librosa,standard,0.97,214,2019-12-20_14-16-46
dixon,librosa,standard,0.97,215,2019-12-20_14-16-46
dixon,librosa,standard,0.98,216,2019-12-20_14-16-46
dixon,librosa,standard,0.98,217,2019-12-20_14-16-46
dixon,librosa,standard,0.98,218,2019-12-20_14-16-46
dixon,librosa,standard,0.98,219,2019-12-20_14-16-46
dixon,librosa,standard,0.98,220,2019-12-20_14-16-46
dixon,librosa,standard,0.98,221,2019-12-20_14-16-46
dixon,librosa,standard,0.98,222,2019-12-20_14-16-46
dixon,librosa,standard,0.98,223,2019-12-20_14-16-46
dixon,librosa,standard,0.98,224,2019-12-20_14-16-46
dixon,librosa,standard,0.98,225,2019-12-20_14-16-46
dixon,librosa,standard,0.98,226,2019-12-20_14-16-46
dixon,librosa,standard,0.98,227,2019-12-20_14-16-46
dixon,librosa,standard,0.98,228,2019-12-20_14-16-46
dixon,librosa,standard,0.98,229,2019-12-20_14-16-46
dixon,librosa,standard,0.98,230,2019-12-20_14-16-46
dixon,librosa,standard,0.98,231,2019-12-20_14-16-46
dixon,librosa,standard,0.98,232,2019-12-20_14-16-46
dixon,librosa,standard,0.98,233,2019-12-20_14-16-46
dixon,librosa,standard,0.98,234,2019-12-20_14-16-46
dixon,librosa,standard,0.98,235,2019-12-20_14-16-46
dixon,librosa,standard,0.98,236,2019-12-20_14-16-46
dixon,librosa,standard,0.98,237,2019-12-20_14-16-46
dixon,librosa,standard,0.98,238,2019-12-20_14-16-46
dixon,librosa,standard,0.98,239,2019-12-20_14-16-46
dixon,librosa,standard,0.98,240,2019-12-20_14-16-46
dixon,librosa,standard,0.98,241,2019-12-20_14-16-46
dixon,librosa,standard,0.98,242,2019-12-20_14-16-46
dixon,librosa,standard,0.98,243,2019-12-20_14-16-46
dixon,librosa,standard,0.98,244,2019-12-20_14-16-46
dixon,librosa,standard,0.98,245,2019-12-20_14-16-46
dixon,librosa,standard,0.98,246,2019-12-20_14-16-46
dixon,librosa,standard,0.98,247,2019-12-20_14-16-46
dixon,librosa,standard,0.98,248,2019-12-20_14-16-46
dixon,librosa,standard,0.98,249,2019-12-20_14-16-46
dixon,librosa,standard,0.98,250,2019-12-20_14-16-46
dixon,librosa,standard,0.98,251,2019-12-20_14-16-46
dixon,librosa,standard,0.98,252,2019-12-20_14-16-46
dixon,librosa,standard,0.98,253,2019-12-20_14-16-46
dixon,librosa,standard,0.99,254,2019-12-20_14-16-46
dixon,librosa,standard,0.99,255,2019-12-20_14-16-46
dixon,librosa,standard,0.99,256,2019-12-20_14-16-46
dixon,librosa,standard,0.99,257,2019-12-20_14-16-46
dixon,librosa,standard,0.99,258,2019-12-20_14-16-46
dixon,librosa,standard,0.99,259,2019-12-20_14-16-46
dixon,librosa,standard,0.99,260,2019-12-20_14-16-46
dixon,librosa,standard,0.99,261,2019-12-20_14-16-46
dixon,librosa,standard,0.99,262,2019-12-20_14-16-46
dixon,librosa,standard,0.99,263,2019-12-20_14-16-46
dixon,librosa,standard,0.99,264,2019-12-20_14-16-46
dixon,librosa,standard,0.99,265,2019-12-20_14-16-46
dixon,librosa,standard,0.99,266,2019-12-20_14-16-46
dixon,librosa,standard,0.99,267,2019-12-20_14-16-46
dixon,librosa,standard,0.99,268,2019-12-20_14-16-46
dixon,librosa,standard,0.99,269,2019-12-20_14-16-46
dixon,librosa,standard,0.99,270,2019-12-20_14-16-46
dixon,librosa,standard,0.99,271,2019-12-20_14-16-46
dixon,librosa,standard,0.99,272,2019-12-20_14-16-46
dixon,librosa,standard,0.99,273,2019-12-20_14-16-46
dixon,librosa,standard,0.99,274,2019-12-20_14-16-46
dixon,librosa,standard,0.99,275,2019-12-20_14-16-46
dixon,librosa,standard,0.99,276,2019-12-20_14-16-46
dixon,librosa,standard,0.99,277,2019-12-20_14-16-46
dixon,librosa,standard,0.99,278,2019-12-20_14-16-46
dixon,librosa,standard,0.99,279,2019-12-20_14-16-46
dixon,librosa,standard,0.99,280,2019-12-20_14-16-46
dixon,librosa,standard,0.99,281,2019-12-20_14-16-46
dixon,librosa,standard,0.99,282,2019-12-20_14-16-46
dixon,librosa,minmax,1,None,2019-12-20_14-16-46
dixon,librosa,minmax,0.18,1,2019-12-20_14-16-46
dixon,librosa,minmax,0.27,2,2019-12-20_14-16-46
dixon,librosa,minmax,0.34,3,2019-12-20_14-16-46
dixon,librosa,minmax,0.39,4,2019-12-20_14-16-46
dixon,librosa,minmax,0.43,5,2019-12-20_14-16-46
dixon,librosa,minmax,0.46,6,2019-12-20_14-16-46
dixon,librosa,minmax,0.48,7,2019-12-20_14-16-46
dixon,librosa,minmax,0.51,8,2019-12-20_14-16-46
dixon,librosa,minmax,0.53,9,2019-12-20_14-16-46
dixon,librosa,minmax,0.55,10,2019-12-20_14-16-46
dixon,librosa,minmax,0.57,11,2019-12-20_14-16-46
dixon,librosa,minmax,0.59,12,2019-12-20_14-16-46
dixon,librosa,minmax,0.61,13,2019-12-20_14-16-46
dixon,librosa,minmax,0.63,14,2019-12-20_14-16-46
dixon,librosa,minmax,0.64,15,2019-12-20_14-16-46
dixon,librosa,minmax,0.65,16,2019-12-20_14-16-46
dixon,librosa,minmax,0.66,17,2019-12-20_14-16-46
dixon,librosa,minmax,0.68,18,2019-12-20_14-16-46
dixon,librosa,minmax,0.68,19,2019-12-20_14-16-46
dixon,librosa,minmax,0.69,20,2019-12-20_14-16-46
dixon,librosa,minmax,0.7,21,2019-12-20_14-16-46
dixon,librosa,minmax,0.71,22,2019-12-20_14-16-46
dixon,librosa,minmax,0.72,23,2019-12-20_14-16-46
dixon,librosa,minmax,0.72,24,2019-12-20_14-16-46
dixon,librosa,minmax,0.73,25,2019-12-20_14-16-46
dixon,librosa,minmax,0.73,26,2019-12-20_14-16-46
dixon,librosa,minmax,0.74,27,2019-12-20_14-16-46
dixon,librosa,minmax,0.74,28,2019-12-20_14-16-46
dixon,librosa,minmax,0.75,29,2019-12-20_14-16-46
dixon,librosa,minmax,0.75,30,2019-12-20_14-16-46
dixon,librosa,minmax,0.76,31,2019-12-20_14-16-46
dixon,librosa,minmax,0.76,32,2019-12-20_14-16-46
dixon,librosa,minmax,0.77,33,2019-12-20_14-16-46
dixon,librosa,minmax,0.77,34,2019-12-20_14-16-46
dixon,librosa,minmax,0.78,35,2019-12-20_14-16-46
dixon,librosa,minmax,0.78,36,2019-12-20_14-16-46
dixon,librosa,minmax,0.78,37,2019-12-20_14-16-46
dixon,librosa,minmax,0.79,38,2019-12-20_14-16-46
dixon,librosa,minmax,0.79,39,2019-12-20_14-16-46
dixon,librosa,minmax,0.79,40,2019-12-20_14-16-46
dixon,librosa,minmax,0.8,41,2019-12-20_14-16-46
dixon,librosa,minmax,0.8,42,2019-12-20_14-16-46
dixon,librosa,minmax,0.8,43,2019-12-20_14-16-46
dixon,librosa,minmax,0.81,44,2019-12-20_14-16-46
dixon,librosa,minmax,0.81,45,2019-12-20_14-16-46
dixon,librosa,minmax,0.81,46,2019-12-20_14-16-46
dixon,librosa,minmax,0.82,47,2019-12-20_14-16-46
dixon,librosa,minmax,0.82,48,2019-12-20_14-16-46
dixon,librosa,minmax,0.82,49,2019-12-20_14-16-46
dixon,librosa,minmax,0.82,50,2019-12-20_14-16-46
dixon,librosa,minmax,0.83,51,2019-12-20_14-16-46
dixon,librosa,minmax,0.83,52,2019-12-20_14-16-46
dixon,librosa,minmax,0.83,53,2019-12-20_14-16-46
dixon,librosa,minmax,0.83,54,2019-12-20_14-16-46
dixon,librosa,minmax,0.84,55,2019-12-20_14-16-46
dixon,librosa,minmax,0.84,56,2019-12-20_14-16-46
dixon,librosa,minmax,0.84,57,2019-12-20_14-16-46
dixon,librosa,minmax,0.84,58,2019-12-20_14-16-46
dixon,librosa,minmax,0.85,59,2019-12-20_14-16-46
dixon,librosa,minmax,0.85,60,2019-12-20_14-16-46
dixon,librosa,minmax,0.85,61,2019-12-20_14-16-46
dixon,librosa,minmax,0.85,62,2019-12-20_14-16-46
dixon,librosa,minmax,0.85,63,2019-12-20_14-16-46
dixon,librosa,minmax,0.86,64,2019-12-20_14-16-46
dixon,librosa,minmax,0.86,65,2019-12-20_14-16-46
dixon,librosa,minmax,0.86,66,2019-12-20_14-16-46
dixon,librosa,minmax,0.86,67,2019-12-20_14-16-46
dixon,librosa,minmax,0.86,68,2019-12-20_14-16-46
dixon,librosa,minmax,0.87,69,2019-12-20_14-16-46
dixon,librosa,minmax,0.87,70,2019-12-20_14-16-46
dixon,librosa,minmax,0.87,71,2019-12-20_14-16-46
dixon,librosa,minmax,0.87,72,2019-12-20_14-16-46
dixon,librosa,minmax,0.87,73,2019-12-20_14-16-46
dixon,librosa,minmax,0.88,74,2019-12-20_14-16-46
dixon,librosa,minmax,0.88,75,2019-12-20_14-16-46
dixon,librosa,minmax,0.88,76,2019-12-20_14-16-46
dixon,librosa,minmax,0.88,77,2019-12-20_14-16-46
dixon,librosa,minmax,0.88,78,2019-12-20_14-16-46
dixon,librosa,minmax,0.88,79,2019-12-20_14-16-46
dixon,librosa,minmax,0.89,80,2019-12-20_14-16-46
dixon,librosa,minmax,0.89,81,2019-12-20_14-16-46
dixon,librosa,minmax,0.89,82,2019-12-20_14-16-46
dixon,librosa,minmax,0.89,83,2019-12-20_14-16-46
dixon,librosa,minmax,0.89,84,2019-12-20_14-16-46
dixon,librosa,minmax,0.89,85,2019-12-20_14-16-46
dixon,librosa,minmax,0.89,86,2019-12-20_14-16-46
dixon,librosa,minmax,0.9,87,2019-12-20_14-16-46
dixon,librosa,minmax,0.9,88,2019-12-20_14-16-46
dixon,librosa,minmax,0.9,89,2019-12-20_14-16-46
dixon,librosa,minmax,0.9,90,2019-12-20_14-16-46
dixon,librosa,minmax,0.9,91,2019-12-20_14-16-46
dixon,librosa,minmax,0.9,92,2019-12-20_14-16-46
dixon,librosa,minmax,0.9,93,2019-12-20_14-16-46
dixon,librosa,minmax,0.9,94,2019-12-20_14-16-46
dixon,librosa,minmax,0.91,95,2019-12-20_14-16-46
dixon,librosa,minmax,0.91,96,2019-12-20_14-16-46
dixon,librosa,minmax,0.91,97,2019-12-20_14-16-46
dixon,librosa,minmax,0.91,98,2019-12-20_14-16-46
dixon,librosa,minmax,0.91,99,2019-12-20_14-16-46
dixon,librosa,minmax,0.91,100,2019-12-20_14-16-46
dixon,librosa,minmax,0.91,101,2019-12-20_14-16-46
dixon,librosa,minmax,0.91,102,2019-12-20_14-16-46
dixon,librosa,minmax,0.92,103,2019-12-20_14-16-46
dixon,librosa,minmax,0.92,104,2019-12-20_14-16-46
dixon,librosa,minmax,0.92,105,2019-12-20_14-16-46
dixon,librosa,minmax,0.92,106,2019-12-20_14-16-46
dixon,librosa,minmax,0.92,107,2019-12-20_14-16-46
dixon,librosa,minmax,0.92,108,2019-12-20_14-16-46
dixon,librosa,minmax,0.92,109,2019-12-20_14-16-46
dixon,librosa,minmax,0.92,110,2019-12-20_14-16-46
dixon,librosa,minmax,0.92,111,2019-12-20_14-16-46
dixon,librosa,minmax,0.92,112,2019-12-20_14-16-46
dixon,librosa,minmax,0.93,113,2019-12-20_14-16-46
dixon,librosa,minmax,0.93,114,2019-12-20_14-16-46
dixon,librosa,minmax,0.93,115,2019-12-20_14-16-46
dixon,librosa,minmax,0.93,116,2019-12-20_14-16-46
dixon,librosa,minmax,0.93,117,2019-12-20_14-16-46
dixon,librosa,minmax,0.93,118,2019-12-20_14-16-46
dixon,librosa,minmax,0.93,119,2019-12-20_14-16-46
dixon,librosa,minmax,0.93,120,2019-12-20_14-16-46
dixon,librosa,minmax,0.93,121,2019-12-20_14-16-46
dixon,librosa,minmax,0.93,122,2019-12-20_14-16-46
dixon,librosa,minmax,0.93,123,2019-12-20_14-16-46
dixon,librosa,minmax,0.94,124,2019-12-20_14-16-46
dixon,librosa,minmax,0.94,125,2019-12-20_14-16-46
dixon,librosa,minmax,0.94,126,2019-12-20_14-16-46
dixon,librosa,minmax,0.94,127,2019-12-20_14-16-46
dixon,librosa,minmax,0.94,128,2019-12-20_14-16-46
dixon,librosa,minmax,0.94,129,2019-12-20_14-16-46
dixon,librosa,minmax,0.94,130,2019-12-20_14-16-46
dixon,librosa,minmax,0.94,131,2019-12-20_14-16-46
dixon,librosa,minmax,0.94,132,2019-12-20_14-16-46
dixon,librosa,minmax,0.94,133,2019-12-20_14-16-46
dixon,librosa,minmax,0.94,134,2019-12-20_14-16-46
dixon,librosa,minmax,0.94,135,2019-12-20_14-16-46
dixon,librosa,minmax,0.94,136,2019-12-20_14-16-46
dixon,librosa,minmax,0.95,137,2019-12-20_14-16-46
dixon,librosa,minmax,0.95,138,2019-12-20_14-16-46
dixon,librosa,minmax,0.95,139,2019-12-20_14-16-46
dixon,librosa,minmax,0.95,140,2019-12-20_14-16-46
dixon,librosa,minmax,0.95,141,2019-12-20_14-16-46
dixon,librosa,minmax,0.95,142,2019-12-20_14-16-46
dixon,librosa,minmax,0.95,143,2019-12-20_14-16-46
dixon,librosa,minmax,0.95,144,2019-12-20_14-16-46
dixon,librosa,minmax,0.95,145,2019-12-20_14-16-46
dixon,librosa,minmax,0.95,146,2019-12-20_14-16-46
dixon,librosa,minmax,0.95,147,2019-12-20_14-16-46
dixon,librosa,minmax,0.95,148,2019-12-20_14-16-46
dixon,librosa,minmax,0.95,149,2019-12-20_14-16-46
dixon,librosa,minmax,0.95,150,2019-12-20_14-16-46
dixon,librosa,minmax,0.95,151,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,152,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,153,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,154,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,155,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,156,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,157,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,158,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,159,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,160,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,161,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,162,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,163,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,164,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,165,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,166,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,167,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,168,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,169,2019-12-20_14-16-46
dixon,librosa,minmax,0.96,170,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,171,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,172,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,173,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,174,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,175,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,176,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,177,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,178,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,179,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,180,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,181,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,182,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,183,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,184,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,185,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,186,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,187,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,188,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,189,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,190,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,191,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,192,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,193,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,194,2019-12-20_14-16-46
dixon,librosa,minmax,0.97,195,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,196,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,197,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,198,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,199,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,200,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,201,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,202,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,203,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,204,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,205,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,206,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,207,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,208,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,209,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,210,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,211,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,212,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,213,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,214,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,215,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,216,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,217,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,218,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,219,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,220,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,221,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,222,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,223,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,224,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,225,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,226,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,227,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,228,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,229,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,230,2019-12-20_14-16-46
dixon,librosa,minmax,0.98,231,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,232,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,233,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,234,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,235,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,236,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,237,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,238,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,239,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,240,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,241,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,242,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,243,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,244,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,245,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,246,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,247,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,248,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,249,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,250,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,251,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,252,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,253,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,254,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,255,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,256,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,257,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,258,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,259,2019-12-20_14-16-46
dixon,librosa,minmax,0.99,260,2019-12-20_14-16-46
dixon,librosa,robust,1,None,2019-12-20_14-16-46
dixon,librosa,robust,0.27,1,2019-12-20_14-16-46
dixon,librosa,robust,0.34,2,2019-12-20_14-16-46
dixon,librosa,robust,0.39,3,2019-12-20_14-16-46
dixon,librosa,robust,0.43,4,2019-12-20_14-16-46
dixon,librosa,robust,0.46,5,2019-12-20_14-16-46
dixon,librosa,robust,0.48,6,2019-12-20_14-16-46
dixon,librosa,robust,0.5,7,2019-12-20_14-16-46
dixon,librosa,robust,0.52,8,2019-12-20_14-16-46
dixon,librosa,robust,0.54,9,2019-12-20_14-16-46
dixon,librosa,robust,0.55,10,2019-12-20_14-16-46
dixon,librosa,robust,0.56,11,2019-12-20_14-16-46
dixon,librosa,robust,0.58,12,2019-12-20_14-16-46
dixon,librosa,robust,0.59,13,2019-12-20_14-16-46
dixon,librosa,robust,0.6,14,2019-12-20_14-16-46
dixon,librosa,robust,0.61,15,2019-12-20_14-16-46
dixon,librosa,robust,0.62,16,2019-12-20_14-16-46
dixon,librosa,robust,0.63,17,2019-12-20_14-16-46
